,Tag No.,report_date,Miles,Tagged_State,Tagged_Date,Reported_State,Reported_Country,Reported_Date
608,AGG434,"02-28-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,02-28-02
609,AGG675,"02-27-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,02-27-02
610,AGG457,"02-26-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,02-26-02
611,AGG240,"02-21-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,02-21-02
612,AGG557,"01-20-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,01-20-02
613,AGG298,"01-06-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,01-06-02
614,ACL624,"03-13-02 El Rosario, MICH, MX",1665.0,IA,08-30-01,MICH,MX,03-13-02
615,ACL655,"03-04-02 El Rosario, MICH, MX",1665.0,IA,08-30-01,MICH,MX,03-04-02
616,ACL562,"02-26-02 El Rosario, MICH, MX",1665.0,IA,08-30-01,MICH,MX,02-26-02
617,ACL634,"02-26-02 El Rosario, MICH, MX",1665.0,IA,08-30-01,MICH,MX,02-26-02
618,ACL480,"01-31-02 El Rosario, MICH, MX",1665.0,IA,08-28-01,MICH,MX,01-31-02
619,ACL525,"01-18-02 El Rosario, MICH, MX",1665.0,IA,08-28-01,MICH,MX,01-18-02
620,ACL893,"02-28-02 El Rosario, MICH, MX",1665.0,IA,08-25-01,MICH,MX,02-28-02
621,ACL838,"01-21-02 El Rosario, MICH, MX",1665.0,IA,08-25-01,MICH,MX,01-21-02
622,ACL820,"03-13-02 El Rosario, MICH, MX",1665.0,IA,08-23-01,MICH,MX,03-13-02
623,ACL816,"02-28-02 El Rosario, MICH, MX",1665.0,IA,08-23-01,MICH,MX,02-28-02
624,ACL765,"02-13-02 El Rosario, MICH, MX",1665.0,IA,08-20-01,MICH,MX,02-13-02
625,ACL714,"02-26-02 El Rosario, MICH, MX",1665.0,IA,08-19-01,MICH,MX,02-26-02
626,AGN936,"01-11-02 El Rosario, MICH, MX",1665.0,IA,09-01-01,MICH,MX,01-11-02
627,ACM165,"03-09-02 El Rosario, MICH, MX",1665.0,IA,09-09-01,MICH,MX,03-09-02
628,ACM239,"02-26-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,02-26-02
629,ACM294,"01-18-02 El Rosario, MICH, MX",1665.0,IA,09-02-01,MICH,MX,01-18-02
630,AGP922,"03-03-02 Cerro Pelon, MICH, MX",1663.0,IL,08-03-01,MICH,MX,03-03-02
631,AGF099,"01-11-02 El Rosario, MICH, MX",1663.0,IA,09-01-01,MICH,MX,01-11-02
632,AGF097,"03-08-02 El Rosario, MICH, MX",1663.0,IA,09-01-01,MICH,MX,03-08-02
633,ADX183,"02-14-02 El Rosario, MICH, MX",1662.0,SD,08-29-01,MICH,MX,02-14-02
634,ADX164,"01-11-02 El Rosario, MICH, MX",1662.0,SD,08-26-01,MICH,MX,01-11-02
635,ADX159,"02-26-02 El Rosario, MICH, MX",1662.0,SD,08-24-01,MICH,MX,02-26-02
636,AHW910,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,02-26-02
637,AHW776,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,02-26-02
638,AHW839,"02-20-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,02-20-02
639,AHW840,"02-13-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,02-13-02
640,AHW712,"02-13-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,02-13-02
641,AHW749,"01-06-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,01-06-02
642,AGL294,"02-16-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,02-16-02
643,ADY486,"03-12-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,03-12-02
644,ADY246,"03-13-02 El Rosario, MICH, MX",1662.0,SD,09-11-01,MICH,MX,03-13-02
645,ADY210,"03-04-02 El Rosario, MICH, MX",1662.0,SD,09-09-01,MICH,MX,03-04-02
646,ADY202,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-09-01,MICH,MX,02-26-02
647,ADY157,"03-08-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,03-08-02
648,ADY250,"02-28-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-28-02
649,ADY259,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-26-02
650,ADY199,"02-13-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-13-02
651,ADY414,"01-21-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,01-21-02
652,ADY391,"03-07-02 El Rosario, MICH, MX",1662.0,SD,09-05-01,MICH,MX,03-07-02
653,ADY059,"03-12-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,03-12-02
654,ADY070,"02-28-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,02-28-02
655,ADY101,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,02-26-02
656,AHW535,"02-13-02 El Rosario, MICH, MX",1662.0,SD,09-11-01,MICH,MX,02-13-02
657,AHW539,"01-11-02 El Rosario, MICH, MX",1662.0,SD,09-11-01,MICH,MX,01-11-02
658,AHW986,"02-27-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-27-02
659,AHX856,"08-26-02 El Rosario, MICH, MX",1662.0,SD,09-19-01,MICH,MX,08-26-02
660,AHX844,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-12-01,MICH,MX,02-26-02
661,AHX270,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-08-01,MICH,MX,02-26-02
662,AHX822,"01-11-02 El Rosario, MICH, MX",1662.0,SD,09-08-01,MICH,MX,01-11-02
663,AHW401,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-26-02
664,AHW345,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-26-02
665,AHW245,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-26-02
666,AHW386,"02-13-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-13-02
667,AHW219,"01-11-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,01-11-02
668,AHW750," El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,
669,AHW626,"02-26-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,02-26-02
670,AHW635,"02-21-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,02-21-02
671,AHZ979,"02-26-02 El Rosario, MICH, MX",1662.0,SD,08-29-01,MICH,MX,02-26-02
672,AHX453,"01-20-02 El Rosario, MICH, MX",1662.0,SD,08-29-01,MICH,MX,01-20-02
673,011YM,"01-11-02 El Rosario, MICH, MX",1662.0,SD,09-05-00,MICH,MX,01-11-02
674,AHW541,"03-04-02 El Rosario, MICH, MX",1662.0,SD,09-11-01,MICH,MX,03-04-02
675,AHW461,"03-04-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,03-04-02
676,AHX003,"03-12-02 El Rosario, MICH, MX",1662.0,SD,09-05-01,MICH,MX,03-12-02
677,AHW310,"03-04-02 El Rosario, MICH, MX",1662.0,SD,09-04-01,MICH,MX,03-04-02
678,AHW950,"03-13-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,03-13-02
679,AHW935,"03-12-02 El Rosario, MICH, MX",1662.0,SD,09-02-01,MICH,MX,03-12-02
680,AHW433,"03-12-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,03-12-02
681,AAD300,"02-28-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,02-28-02
682,AAD296,"01-21-02 El Rosario, MICH, MX",1662.0,SD,09-06-01,MICH,MX,01-21-02
683,AAD255,"03-09-02 El Rosario, MICH, MX",1662.0,SD,09-05-01,MICH,MX,03-09-02
684,AAD267,"02-21-02 El Rosario, MICH, MX",1662.0,SD,09-05-01,MICH,MX,02-21-02
685,AHW427,"05-03-02 El Rosario, MICH, MX",1662.0,SD,09-01-01,MICH,MX,05-03-02
686,AHU942,"02-13-02 El Rosario, MICH, MX",1662.0,SD,08-31-01,MICH,MX,02-13-02
687,AHU898,"02-28-02 El Rosario, MICH, MX",1662.0,SD,08-29-01,MICH,MX,02-28-02
688,AHU786,"02-21-02 El Rosario, MICH, MX",1662.0,SD,08-24-01,MICH,MX,02-21-02
689,ACL343,"03-08-02 Sierra Chincua, MICH, MX",1661.0,IA,08-23-01,MICH,MX,03-08-02
690,AGG574,"03-01-02 Sierra Chincua, MICH, MX",1661.0,IA,09-02-01,MICH,MX,03-01-02
691,AGG529,"02-26-02 Sierra Chincua, MICH, MX",1661.0,IA,09-02-01,MICH,MX,02-26-02
692,ACL961,"03-06-02 Sierra Chincua, MICH, MX",1661.0,IA,08-27-01,MICH,MX,03-06-02
693,ACL969,"02-27-02 Sierra Chincua, MICH, MX",1661.0,IA,08-27-01,MICH,MX,02-27-02
694,ACL771,"01-11-02 Sierra Chincua, MICH, MX",1661.0,IA,08-20-01,MICH,MX,01-11-02
695,ACM150,"03-04-02 Sierra Chincua, MICH, MX",1661.0,IA,09-09-01,MICH,MX,03-04-02
696,ACM223,"03-04-02 Sierra Chincua, MICH, MX",1661.0,IA,09-02-01,MICH,MX,03-04-02
697,ACP778,"03-06-02 Sierra Chincua, MICH, MX",1659.0,IA,09-06-01,MICH,MX,03-06-02
698,ACM376,"03-03-02 Cerro Pelon, MICH, MX",1659.0,IA,09-06-01,MICH,MX,03-03-02
699,ACK935,"01-20-02 El Rosario, MICH, MX",1659.0,IA,09-10-01,MICH,MX,01-20-02
700,ACK844,"03-12-02 El Rosario, MICH, MX",1659.0,IA,09-02-01,MICH,MX,03-12-02
701,ACK791,"03-06-02 El Rosario, MICH, MX",1659.0,IA,08-27-01,MICH,MX,03-06-02
702,AGM048,"03-13-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,03-13-02
703,AGM047,"02-21-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,02-21-02
704,AGM183,"01-11-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,01-11-02
705,AGM261,"03-13-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,03-13-02
706,AGL999,"03-13-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,03-13-02
707,AGM373,"03-07-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,03-07-02
708,AGL912,"01-11-02 El Rosario, MICH, MX",1658.0,IA,08-22-01,MICH,MX,01-11-02
709,AGM327,"02-26-02 El Rosario, MICH, MX",1658.0,IA,08-30-01,MICH,MX,02-26-02
710,AGM110,"02-21-02 El Rosario, MICH, MX",1658.0,IA,08-30-01,MICH,MX,02-21-02
711,AGM147,"02-13-02 El Rosario, MICH, MX",1658.0,IA,08-30-01,MICH,MX,02-13-02
712,AGM070,"03-09-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,03-09-02
713,AGM036,"03-04-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,03-04-02
714,AGM023,"02-26-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,02-26-02
715,AGM017,"01-24-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,01-24-02
716,AGM041,"01-20-02 El Rosario, MICH, MX",1658.0,IA,08-28-01,MICH,MX,01-20-02
717,AGM227,"03-01-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,03-01-02
718,AGM243,"02-26-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,02-26-02
719,AGM307,"02-26-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,02-26-02
720,AGM371,"02-21-02 El Rosario, MICH, MX",1658.0,IA,08-27-01,MICH,MX,02-21-02
721,AGL929,"03-04-02 El Rosario, MICH, MX",1658.0,IA,08-22-01,MICH,MX,03-04-02
722,AGL880,"02-26-02 El Rosario, MICH, MX",1658.0,IA,08-22-01,MICH,MX,02-26-02
723,AHW743,"02-27-02 Sierra Chincua, MICH, MX",1657.0,SD,09-01-01,MICH,MX,02-27-02
724,AHW728,"02-26-02 Sierra Chincua, MICH, MX",1657.0,SD,09-01-01,MICH,MX,02-26-02
725,ADY273,"03-19-02 Sierra Chincua, MICH, MX",1657.0,SD,09-06-01,MICH,MX,03-19-02
726,ADY179,"03-06-02 Sierra Chincua, MICH, MX",1657.0,SD,09-06-01,MICH,MX,03-06-02
727,ADY081,"02-27-02 Sierra Chincua, MICH, MX",1657.0,SD,09-04-01,MICH,MX,02-27-02
728,AHW223,"02-27-02 Sierra Chincua, MICH, MX",1657.0,SD,09-06-01,MICH,MX,02-27-02
729,AHW964,"02-20-02 Sierra Chincua, MICH, MX",1657.0,SD,09-05-01,MICH,MX,02-20-02
730,AHW392,"03-01-02 Sierra Chincua, MICH, MX",1657.0,SD,09-06-01,MICH,MX,03-01-02
731,AHW598," Sierra Chincua, MICH, MX",1657.0,SD,09-01-01,MICH,MX,
732,AHW722,"03-19-02 Sierra Chincua, MICH, MX",1657.0,SD,09-01-01,MICH,MX,03-19-02
733,AHW745,"03-08-02 Sierra Chincua, MICH, MX",1657.0,SD,09-01-01,MICH,MX,03-08-02
734,AHU911,"02-20-02 Sierra Chincua, MICH, MX",1657.0,SD,08-29-01,MICH,MX,02-20-02
735,ACB037,"01-06-02 El Rosario, MICH, MX",1656.0,IN,09-02-01,MICH,MX,01-06-02
736,AGL252,"03-04-02 El Rosario, MICH, MX",1654.0,SD,08-28-01,MICH,MX,03-04-02
737,AGL232,"02-28-02 El Rosario, MICH, MX",1654.0,SD,08-25-01,MICH,MX,02-28-02
738,ADY293,"02-26-02 El Rosario, MICH, MX",1654.0,SD,09-06-01,MICH,MX,02-26-02
739,AGM225,"02-25-02 Sierra Chincua, MICH, MX",1654.0,IA,08-27-01,MICH,MX,02-25-02
740,ACA671,"03-12-02 El Rosario, MICH, MX",1654.0,OH,09-10-01,MICH,MX,03-12-02
741,ACA627,"01-20-02 El Rosario, MICH, MX",1654.0,OH,09-10-01,MICH,MX,01-20-02
742,ACK846,"03-01-02 Sierra Chincua, MICH, MX",1654.0,IA,09-04-01,MICH,MX,03-01-02
743,ACK834,"02-26-02 Sierra Chincua, MICH, MX",1654.0,IA,09-02-01,MICH,MX,02-26-02
744,AGM113,"02-26-02 Sierra Chincua, MICH, MX",1654.0,IA,08-30-01,MICH,MX,02-26-02
745,AGL978,"02-27-02 Sierra Chincua, MICH, MX",1654.0,IA,08-27-01,MICH,MX,02-27-02
746,AIQ676,"03-03-02 Cerro Pelon, MICH, MX",1653.0,IA,09-05-01,MICH,MX,03-03-02
747,AGF785,"03-04-02 Sierra Chincua, MICH, MX",1652.0,IA,09-10-01,MICH,MX,03-04-02
748,ACQ378,"01-22-02 El Rosario, MICH, MX",1652.0,IA,08-19-01,MICH,MX,01-22-02
749,AID159,"03-01-02 El Rosario, MICH, MX",1650.0,IN,08-30-01,MICH,MX,03-01-02
750,AGQ066,"02-27-02 El Rosario, MICH, MX",1649.0,IL,09-12-01,MICH,MX,02-27-02
751,AGQ042,"01-21-02 El Rosario, MICH, MX",1649.0,IL,09-12-01,MICH,MX,01-21-02
752,AGP784,"03-09-02 El Rosario, MICH, MX",1649.0,IL,09-02-01,MICH,MX,03-09-02
753,AGP810,"02-26-02 El Rosario, MICH, MX",1649.0,IL,09-02-01,MICH,MX,02-26-02
754,AGP833,"03-12-02 El Rosario, MICH, MX",1649.0,IL,08-08-01,MICH,MX,03-12-02
755,AGP834,"02-28-02 El Rosario, MICH, MX",1649.0,IL,08-08-01,MICH,MX,02-28-02
756,AGP827,"02-21-02 El Rosario, MICH, MX",1649.0,IL,08-08-01,MICH,MX,02-21-02
757,AGP907,"01-21-02 El Rosario, MICH, MX",1649.0,IL,08-03-01,MICH,MX,01-21-02
758,ACL036,"03-11-02 El Rosario, MICH, MX",1649.0,IA,09-14-01,MICH,MX,03-11-02
759,ACK813,"02-21-02 El Rosario, MICH, MX",1649.0,IA,09-01-01,MICH,MX,02-21-02
760,ACQ331,"02-27-02 Sierra Chincua, MICH, MX",1648.0,IA,09-11-01,MICH,MX,02-27-02
761,ACL020,"02-27-02 El Rosario, MICH, MX",1647.0,IA,09-12-01,MICH,MX,02-27-02
762,ACS194,"02-18-02 El Rosario, MICH, MX",1647.0,IA,,MICH,MX,02-18-02
763,ACS197,"02-16-02 El Rosario, MICH, MX",1647.0,IA,,MICH,MX,02-16-02
764,ACS297,"01-18-02 El Rosario, MICH, MX",1647.0,IA,09-10-01,MICH,MX,01-18-02
765,ACP814,"02-13-02 El Rosario, MICH, MX",1646.0,IA,09-11-01,MICH,MX,02-13-02
766,ACP841,"03-04-02 El Rosario, MICH, MX",1646.0,IA,09-10-01,MICH,MX,03-04-02
767,AGP781,"02-27-02 Sierra Chincua, MICH, MX",1644.0,IL,09-02-01,MICH,MX,02-27-02
768,ACK946,"03-09-02 El Rosario, MICH, MX",1644.0,IA,09-11-01,MICH,MX,03-09-02
769,ACK986,"03-04-02 El Rosario, MICH, MX",1644.0,IA,09-11-01,MICH,MX,03-04-02
770,ABU517,"02-26-02 El Rosario, MICH, MX",1644.0,IA,09-10-01,MICH,MX,02-26-02
771,ABU515,"01-21-02 El Rosario, MICH, MX",1644.0,IA,09-10-01,MICH,MX,01-21-02
772,AHE824,"03-03-02 Cerro Pelon, MICH, MX",1643.0,IA,08-25-01,MICH,MX,03-03-02
773,AIS704,"03-09-02 El Rosario, MICH, MX",1643.0,IA,09-06-01,MICH,MX,03-09-02
774,ACP770,"02-26-02 Sierra Chincua, MICH, MX",1642.0,IA,09-03-01,MICH,MX,02-26-02
775,AIO521,"02-27-02 El Rosario, MICH, MX",1642.0,OH,09-08-01,MICH,MX,02-27-02
776,AIO657,"03-12-02 El Rosario, MICH, MX",1641.0,IA,09-12-01,MICH,MX,03-12-02
777,ACN400,"02-26-02 El Rosario, MICH, MX",1641.0,IA,,MICH,MX,02-26-02
778,ACS121,"01-18-02 El Rosario, MICH, MX",1641.0,IA,09-11-01,MICH,MX,01-18-02
779,ACM464,"03-06-02 Sierra Chincua, MICH, MX",1639.0,IA,09-11-01,MICH,MX,03-06-02
780,ACM191,"02-26-02 Sierra Chincua, MICH, MX",1639.0,IA,09-16-01,MICH,MX,02-26-02
781,AFW053,"02-20-02 Sierra Chincua, MICH, MX",1638.0,OH,08-25-01,MICH,MX,02-20-02
782,AID798,"03-04-02 El Rosario, MICH, MX",1631.0,IA,09-04-01,MICH,MX,03-04-02
783,ACU229,"02-26-02 El Rosario, MICH, MX",1631.0,IA,09-12-01,MICH,MX,02-26-02
784,ACU282,"02-21-02 El Rosario, MICH, MX",1631.0,IA,09-12-01,MICH,MX,02-21-02
785,ACU280,"02-13-02 El Rosario, MICH, MX",1631.0,IA,09-12-01,MICH,MX,02-13-02
786,ACU124,"03-13-02 El Rosario, MICH, MX",1631.0,IA,09-10-01,MICH,MX,03-13-02
787,ACU160,"03-08-02 El Rosario, MICH, MX",1631.0,IA,09-10-01,MICH,MX,03-08-02
788,ACU198,"03-01-02 El Rosario, MICH, MX",1631.0,IA,09-10-01,MICH,MX,03-01-02
789,ACU200,"02-26-02 El Rosario, MICH, MX",1631.0,IA,09-10-01,MICH,MX,02-26-02
790,ACU116,"02-11-02 El Rosario, MICH, MX",1631.0,IA,09-10-01,MICH,MX,02-11-02
791,ACU004,"03-12-02 El Rosario, MICH, MX",1631.0,IA,08-26-01,MICH,MX,03-12-02
792,AGE955,"03-13-02 El Rosario, MICH, MX",1629.0,IL,09-06-01,MICH,MX,03-13-02
793,AHF286,"03-08-02 El Rosario, MICH, MX",1628.0,IA,09-03-01,MICH,MX,03-08-02
794,AHF201,"02-28-02 El Rosario, MICH, MX",1628.0,IA,09-03-01,MICH,MX,02-28-02
795,AHF279,"02-26-02 El Rosario, MICH, MX",1628.0,IA,09-03-01,MICH,MX,02-26-02
796,AHF081,"03-12-02 El Rosario, MICH, MX",1628.0,IA,09-02-01,MICH,MX,03-12-02
797,AHF105,"03-07-02 El Rosario, MICH, MX",1628.0,IA,09-02-01,MICH,MX,03-07-02
798,AHF118,"02-26-02 El Rosario, MICH, MX",1628.0,IA,09-01-01,MICH,MX,02-26-02
799,AHF017,"01-06-02 El Rosario, MICH, MX",1628.0,IA,09-01-01,MICH,MX,01-06-02
800,AHE975,"03-08-02 El Rosario, MICH, MX",1628.0,IA,08-27-01,MICH,MX,03-08-02
801,AHE954,"02-26-02 El Rosario, MICH, MX",1628.0,IA,08-27-01,MICH,MX,02-26-02
802,AHE937,"03-01-02 El Rosario, MICH, MX",1628.0,IA,08-26-01,MICH,MX,03-01-02
803,AHE915,"02-26-02 El Rosario, MICH, MX",1628.0,IA,08-26-01,MICH,MX,02-26-02
804,AHE814,"01-11-02 El Rosario, MICH, MX",1628.0,IA,08-24-01,MICH,MX,01-11-02
805,AHE785,"01-06-02 El Rosario, MICH, MX",1628.0,IA,08-24-01,MICH,MX,01-06-02
806,ACU193,"02-20-02 Sierra Chincua, MICH, MX",1627.0,IA,09-10-01,MICH,MX,02-20-02
807,ACN114,"02-26-02 El Rosario, MICH, MX",1626.0,IA,09-01-01,MICH,MX,02-26-02
808,250JI,"12-01-00 El Rosario, MICH, MX",1625.0,IA,09-22-99,MICH,MX,12-01-00
809,AFW575,"03-09-02 El Rosario, MICH, MX",1624.0,IN,09-08-01,MICH,MX,03-09-02
810,AFW566,"02-20-02 El Rosario, MICH, MX",1624.0,IN,09-08-01,MICH,MX,02-20-02
811,AFW641,"02-18-02 El Rosario, MICH, MX",1624.0,IN,09-08-01,MICH,MX,02-18-02
812,AFW552,"02-18-02 El Rosario, MICH, MX",1624.0,IN,09-08-01,MICH,MX,02-18-02
813,AFW488,"01-20-02 El Rosario, MICH, MX",1624.0,IN,09-08-01,MICH,MX,01-20-02
814,AHE918,"03-06-02 Sierra Chincua, MICH, MX",1623.0,IA,08-26-01,MICH,MX,03-06-02
815,AHE905,"02-26-02 Sierra Chincua, MICH, MX",1623.0,IA,08-26-01,MICH,MX,02-26-02
816,ACS646,"03-06-02 El Rosario, MICH, MX",1623.0,IA,09-02-01,MICH,MX,03-06-02
817,ACS686,"02-28-02 El Rosario, MICH, MX",1623.0,IA,09-02-01,MICH,MX,02-28-02
818,ACS660,"02-21-02 El Rosario, MICH, MX",1623.0,IA,09-02-01,MICH,MX,02-21-02
819,ACS697,"01-06-02 El Rosario, MICH, MX",1623.0,IA,09-02-01,MICH,MX,01-06-02
820,ACS556,"03-09-02 El Rosario, MICH, MX",1623.0,IA,09-01-01,MICH,MX,03-09-02
821,ACS614,"03-04-02 El Rosario, MICH, MX",1623.0,IA,09-01-01,MICH,MX,03-04-02
822,ACS484,"02-26-02 El Rosario, MICH, MX",1623.0,IA,09-01-01,MICH,MX,02-26-02
823,AFW704,"02-26-02 Sierra Chincua, MICH, MX",1620.0,IN,09-08-01,MICH,MX,02-26-02
824,ABX878,"02-26-02 El Rosario, MICH, MX",1620.0,IN,09-02-01,MICH,MX,02-26-02
825,ACH859,"03-03-02 Cerro Pelon, MICH, MX",1619.0,IA,09-05-01,MICH,MX,03-03-02
826,ACS495,"03-08-02 Sierra Chincua, MICH, MX",1618.0,IA,09-01-01,MICH,MX,03-08-02
827,ACS377,"02-20-02 Sierra Chincua, MICH, MX",1618.0,IA,09-22-01,MICH,MX,02-20-02
828,AIE128,"03-01-02 El Rosario, MICH, MX",1617.0,IA,09-30-01,MICH,MX,03-01-02
829,AIE146,"01-06-02 El Rosario, MICH, MX",1617.0,IA,08-31-01,MICH,MX,01-06-02
830,AIE174,"03-12-02 El Rosario, MICH, MX",1617.0,IA,09-07-01,MICH,MX,03-12-02
831,AIE159,"03-01-02 El Rosario, MICH, MX",1617.0,IA,09-07-01,MICH,MX,03-01-02
832,ACI820,"02-13-02 El Rosario, MICH, MX",1616.0,IA,09-04-01,MICH,MX,02-13-02
833,AEB937,"03-09-02 El Rosario, MICH, MX",1616.0,IL,09-11-01,MICH,MX,03-09-02
834,AHG212,"02-20-02 El Rosario, MICH, MX",1615.0,IA,09-20-01,MICH,MX,02-20-02
835,AHF987,"03-13-02 El Rosario, MICH, MX",1615.0,IA,09-03-01,MICH,MX,03-13-02
836,AIL931,"03-03-02 El Rosario, MICH, MX",1614.0,IA,09-04-01,MICH,MX,03-03-02
837,AIE201,"03-06-02 Sierra Chincua, MICH, MX",1613.0,IA,09-07-01,MICH,MX,03-06-02
838,ACK821,"02-27-02 Sierra Chincua, MICH, MX",1613.0,IA,09-02-01,MICH,MX,02-27-02
839,QW464,"01-11-02 El Rosario, MICH, MX",1611.0,IL,,MICH,MX,01-11-02
840,AHG031,"02-27-02 Sierra Chincua, MICH, MX",1611.0,IA,09-04-01,MICH,MX,02-27-02
841,AHF965,"03-01-02 Sierra Chincua, MICH, MX",1611.0,IA,09-03-01,MICH,MX,03-01-02
842,ACB180,"01-20-02 El Rosario, MICH, MX",1611.0,WV,09-10-01,MICH,MX,01-20-02
843,ACM886,"03-12-02 El Rosario, MICH, MX",1609.0,IA,09-03-01,MICH,MX,03-12-02
844,AHH057,"02-13-02 El Rosario, MICH, MX",1608.0,SD,09-01-01,MICH,MX,02-13-02
845,ACT495,"02-15-02 El Rosario, MICH, MX",1608.0,IA,09-02-01,MICH,MX,02-15-02
846,ABL784,"02-13-02 El Rosario, MICH, MX",1608.0,NC,09-23-01,MICH,MX,02-13-02
847,ACI473,"03-09-02 El Rosario, MICH, MX",1608.0,IA,09-01-01,MICH,MX,03-09-02
848,ACI359,"03-12-02 El Rosario, MICH, MX",1608.0,IA,08-31-01,MICH,MX,03-12-02
849,ACI292,"02-28-02 El Rosario, MICH, MX",1608.0,IA,08-31-01,MICH,MX,02-28-02
850,ACI395,"02-27-02 El Rosario, MICH, MX",1608.0,IA,08-31-01,MICH,MX,02-27-02
851,ACI398,"02-26-02 El Rosario, MICH, MX",1608.0,IA,08-31-01,MICH,MX,02-26-02
852,ACI288,"02-18-02 El Rosario, MICH, MX",1608.0,IA,08-31-01,MICH,MX,02-18-02
853,803JP,"12-01-00 El Rosario, MICH, MX",1608.0,SD,08-21-99,MICH,MX,12-01-00
854,AIE757,"03-06-02 Sierra Chincua, MICH, MX",1606.0,IL,09-11-01,MICH,MX,03-06-02
855,ON307,"02-13-02 El Rosario, MICH, MX",1604.0,IL,09-01-01,MICH,MX,02-13-02
856,ACI071,"02-18-02 El Rosario, MICH, MX",1604.0,IA,09-17-01,MICH,MX,02-18-02
857,ACI094,"03-09-02 El Rosario, MICH, MX",1604.0,IA,09-13-01,MICH,MX,03-09-02
858,ACI057,"03-01-02 El Rosario, MICH, MX",1604.0,IA,09-13-01,MICH,MX,03-01-02
859,ACI100,"03-12-02 El Rosario, MICH, MX",1604.0,IA,09-10-01,MICH,MX,03-12-02
860,ACI105,"02-13-02 El Rosario, MICH, MX",1604.0,IA,09-10-01,MICH,MX,02-13-02
861,ACH817,"03-04-02 El Rosario, MICH, MX",1604.0,IA,09-05-01,MICH,MX,03-04-02
862,ACH860,"02-26-02 El Rosario, MICH, MX",1604.0,IA,09-05-01,MICH,MX,02-26-02
863,ACH879,"02-21-02 El Rosario, MICH, MX",1604.0,IA,09-05-01,MICH,MX,02-21-02
